Date,Open,High,Low,Close,Volume,Adj Close,Tmr Close,No.,High_Low,Close_Open
26/12/2008,1736.99,1752.22,1725.61,1725.61,0,1725.61,1780.57,1248,26.61,-11.38
29/12/2008,1725.61,1780.57,1725.61,1780.57,0,1780.57,1770.65,1249,54.96,54.96
30/12/2008,1780.57,1785.23,1762.47,1770.65,0,1770.65,1761.56,1250,22.76,-9.92
31/12/2008,1770.65,1786.7,1760.23,1761.56,0,1761.56,1829.71,1251,26.47,-9.09
2/1/2009,1761.56,1835.3,1761.56,1829.71,0,1829.71,1924.87,1252,73.74,68.15
5/1/2009,1829.71,1924.87,1829.71,1924.87,0,1924.87,1913.66,1253,95.16,95.16
6/1/2009,1924.87,1936.73,1901.5,1913.66,0,1913.66,1880.58,1254,35.23,-11.21
7/1/2009,1913.66,1959.95,1880.58,1880.58,0,1880.58,1827.61,1255,79.37,-33.08
8/1/2009,1880.58,1880.58,1820.59,1827.61,0,1827.61,1806.02,1256,59.99,-52.97
9/1/2009,1827.61,1849.39,1806.02,1806.02,0,1806.02,1776.25,1257,43.37,-21.59
12/1/2009,1806.02,1806.02,1776.25,1776.25,0,1776.25,1761.82,1258,29.77,-29.77
13/1/2009,1776.25,1806.73,1756.58,1761.82,0,1761.82,1764.72,1259,50.15,-14.43
14/1/2009,1761.82,1796.73,1760.94,1764.72,0,1764.72,1704.06,1260,35.79,2.9
15/1/2009,1764.72,1764.72,1693.68,1704.06,0,1704.06,1730.45,1261,71.04,-60.66
16/1/2009,1704.06,1734.49,1704.06,1730.45,0,1730.45,1746.99,1262,30.43,26.39
19/1/2009,1730.45,1760.27,1728.04,1746.99,0,1746.99,1723.37,1263,32.23,16.54
20/1/2009,1746.99,1746.99,1693.54,1723.37,0,1723.37,1704.52,1264,53.45,-23.62
21/1/2009,1723.37,1723.37,1677.06,1704.52,0,1704.52,1708.77,1265,46.31,-18.85
22/1/2009,1704.52,1736.79,1701.93,1708.77,0,1708.77,1685.23,1266,34.86,4.25
23/1/2009,1708.77,1710.28,1685.23,1685.23,0,1685.23,1766.08,1267,25.05,-23.54
28/1/2009,1685.23,1766.08,1685.23,1766.08,0,1766.08,1766.72,1268,80.85,80.85
29/1/2009,1766.08,1780.98,1755.58,1766.72,0,1766.72,1746.47,1269,25.4,0.64
30/1/2009,1766.72,1766.72,1737.72,1746.47,0,1746.47,1705.29,1270,29,-20.25
2/2/2009,1746.47,1746.93,1703.58,1705.29,0,1705.29,1711.92,1271,43.35,-41.18
3/2/2009,1705.29,1727.99,1705.29,1711.92,0,1711.92,1707.39,1272,22.7,6.63
4/2/2009,1711.92,1731.11,1707.39,1707.39,0,1707.39,1704.6,1273,23.72,-4.53
5/2/2009,1707.39,1720.37,1697.28,1704.6,0,1704.6,1715.35,1274,23.09,-2.79
6/2/2009,1704.6,1726.92,1704.25,1715.35,0,1715.35,1682.34,1275,22.67,10.75
9/2/2009,1715.35,1733.94,1678.66,1682.34,0,1682.34,1703.29,1276,55.28,-33.01
10/2/2009,1682.34,1703.29,1675.71,1703.29,0,1703.29,1721.97,1277,27.58,20.95
11/2/2009,1703.29,1724.07,1678.52,1721.97,0,1721.97,1684.96,1278,45.55,18.68
12/2/2009,1721.97,1721.97,1684.96,1684.96,0,1684.96,1705.64,1279,37.01,-37.01
13/2/2009,1684.96,1710.15,1684.96,1705.64,0,1705.64,1637.92,1280,25.19,20.68
17/2/2009,1680.7,1683.6,1636.88,1637.92,0,1637.92,1651.06,1281,46.72,-42.78
18/2/2009,1637.92,1651.06,1626.82,1651.06,0,1651.06,1629.35,1282,24.24,13.14
19/2/2009,1651.06,1651.06,1624.98,1629.35,0,1629.35,1594.94,1283,26.08,-21.71
20/2/2009,1629.35,1629.35,1594.94,1594.94,0,1594.94,1630.69,1284,34.41,-34.41
23/2/2009,1594.94,1635.83,1567.22,1630.69,0,1630.69,1614.44,1285,68.61,35.75
24/2/2009,1630.69,1630.69,1589.84,1614.44,0,1614.44,1616.79,1286,40.85,-16.25
25/2/2009,1614.44,1634.19,1612.36,1616.79,0,1616.79,1617.44,1287,21.83,2.35
26/2/2009,1616.79,1631.35,1599.3,1617.44,0,1617.44,1594.87,1288,32.05,0.65
27/2/2009,1617.44,1627.02,1583.9,1594.87,0,1594.87,1533.4,1289,43.12,-22.57
2/3/2009,1594.87,1594.87,1524.28,1533.4,0,1533.4,1528.51,1290,70.59,-61.47
3/3/2009,1533.4,1543.07,1509.48,1528.51,0,1528.51,1544.34,1291,33.59,-4.89
4/3/2009,1528.51,1544.8,1502.97,1544.34,0,1544.34,1518.64,1292,41.83,15.83
5/3/2009,1544.34,1564.83,1516.19,1518.64,0,1518.64,1513.12,1293,48.64,-25.7
6/3/2009,1518.64,1518.64,1495.5,1513.12,0,1513.12,1456.95,1294,23.14,-5.52
9/3/2009,1513.12,1513.12,1456.95,1456.95,0,1456.95,1485.75,1295,56.17,-56.17
10/3/2009,1456.95,1485.75,1455.47,1485.75,0,1485.75,1505.51,1296,30.28,28.8
11/3/2009,1485.75,1530.56,1485.75,1505.51,0,1505.51,1493.53,1297,44.81,19.76
12/3/2009,1505.51,1512.81,1481.59,1493.53,0,1493.53,1577.52,1298,31.22,-11.98
13/3/2009,1493.53,1577.52,1493.53,1577.52,0,1577.52,1586.32,1299,83.99,83.99
16/3/2009,1577.52,1590.13,1554.53,1586.32,0,1586.32,1559.03,1300,35.6,8.8
17/3/2009,1586.32,1591.59,1557.59,1559.03,0,1559.03,1575.94,1301,34,-27.29
18/3/2009,1559.03,1583.6,1559.03,1575.94,0,1575.94,1584.86,1302,24.57,16.91
19/3/2009,1575.94,1598.21,1569.86,1584.86,0,1584.86,1596.92,1303,28.35,8.92
20/3/2009,1584.86,1598.46,1575.79,1596.92,0,1596.92,1664.08,1304,22.67,12.06
23/3/2009,1596.92,1664.08,1596.92,1664.08,0,1664.08,1706.34,1305,67.16,67.16
24/3/2009,1664.08,1723.2,1664.08,1706.34,0,1706.34,1691.68,1306,59.12,42.26
25/3/2009,1706.34,1708.07,1677.94,1691.68,0,1691.68,1758.79,1307,30.13,-14.66
26/3/2009,1691.68,1761.79,1691.68,1758.79,0,1758.79,1745.66,1308,70.11,67.11
27/3/2009,1758.79,1779.04,1729.01,1745.66,0,1745.66,1673.14,1309,50.03,-13.13
30/3/2009,1745.66,1745.66,1658.04,1673.14,0,1673.14,1699.99,1310,87.62,-72.52
31/3/2009,1673.14,1712.34,1662.99,1699.99,0,1699.99,1702.26,1311,49.35,26.85
1/4/2009,1699.99,1727.38,1689.87,1702.26,0,1702.26,1803.34,1312,37.51,2.27
2/4/2009,1702.26,1805.67,1702.26,1803.34,0,1803.34,1820.87,1313,103.41,101.08
3/4/2009,1803.34,1827.84,1788.5,1820.87,0,1820.87,1847.98,1314,39.34,17.53
6/4/2009,1820.87,1868.38,1820.87,1847.98,0,1847.98,1802.39,1315,47.51,27.11
7/4/2009,1847.98,1847.98,1795.92,1802.39,0,1802.39,1783.96,1316,52.06,-45.59
8/4/2009,1802.39,1802.39,1754.33,1783.96,0,1783.96,1828.51,1317,48.06,-18.43
9/4/2009,1783.96,1836.83,1783.96,1828.51,0,1828.51,1876.77,1318,52.87,44.55
13/4/2009,1828.51,1880.59,1828.51,1876.77,0,1876.77,1897.02,1319,52.08,48.26
14/4/2009,1876.77,1897.02,1848.72,1897.02,0,1897.02,1905.99,1320,48.3,20.25
15/4/2009,1897.02,1905.99,1853.94,1905.99,0,1905.99,1891.75,1321,52.05,8.97
16/4/2009,1905.99,1947.3,1886.89,1891.75,0,1891.75,1896.56,1322,60.41,-14.24
17/4/2009,1891.75,1931.05,1888.99,1896.56,0,1896.56,1874.85,1323,42.06,4.81
20/4/2009,1896.56,1896.56,1857,1874.85,0,1874.85,1887.25,1324,39.56,-21.71
21/4/2009,1874.85,1887.25,1813.9,1887.25,0,1887.25,1843.41,1325,73.35,12.4
22/4/2009,1887.25,1887.25,1830.15,1843.41,0,1843.41,1859.98,1326,57.1,-43.84
23/4/2009,1843.41,1862.18,1836.59,1859.98,0,1859.98,1852.85,1327,25.59,16.57
24/4/2009,1859.98,1859.98,1840.21,1852.85,0,1852.85,1818.61,1328,19.77,-7.13
27/4/2009,1852.85,1855.84,1796.3,1818.61,0,1818.61,1808.41,1329,59.54,-34.24
28/4/2009,1818.61,1827.84,1791.45,1808.41,0,1808.41,1849.57,1330,36.39,-10.2
29/4/2009,1808.41,1859.35,1808.41,1849.57,0,1849.57,1920.28,1331,50.94,41.16
30/4/2009,1849.57,1920.28,1849.57,1920.28,0,1920.28,1920.28,1332,70.71,70.71
1/5/2009,1920.28,1920.28,1920.28,1920.28,0,1920.28,2028.71,1333,0,0
4/5/2009,1920.28,2039.39,1920.28,2028.71,0,2028.71,2074.35,1334,119.11,108.43
5/5/2009,2028.71,2084.1,2028.71,2074.35,0,2074.35,2179.03,1335,55.39,45.64
6/5/2009,2074.35,2183.19,2048.31,2179.03,0,2179.03,2241.6,1336,134.88,104.68
7/5/2009,2179.03,2241.6,2171.82,2241.6,0,2241.6,2238.21,1337,69.78,62.57
8/5/2009,2241.6,2283.84,2203.23,2238.21,0,2238.21,2166.1,1338,80.61,-3.39
11/5/2009,2238.21,2240.28,2164.87,2166.1,0,2166.1,2178.13,1339,75.41,-72.11
12/5/2009,2166.1,2191.51,2135.37,2178.13,0,2178.13,2185.29,1340,56.14,12.03
13/5/2009,2178.13,2213.7,2173,2185.29,0,2185.29,2122.11,1341,40.7,7.16
14/5/2009,2185.29,2185.29,2122.11,2122.11,0,2122.11,2139.78,1342,63.18,-63.18
15/5/2009,2122.11,2170.28,2122.11,2139.78,0,2139.78,2176.98,1343,48.17,17.67
18/5/2009,2139.78,2176.98,2094.5,2176.98,0,2176.98,2260.36,1344,82.48,37.2
19/5/2009,2176.98,2260.36,2094.5,2260.36,0,2260.36,2269.24,1345,165.86,83.38
20/5/2009,2260.36,2274.28,2223.36,2269.24,0,2269.24,2210.97,1346,50.92,8.88
21/5/2009,2269.24,2269.24,2210.97,2210.97,0,2210.97,2245.27,1347,58.27,-58.27
22/5/2009,2210.97,2245.36,2190.2,2245.27,0,2245.27,2267.46,1348,55.16,34.3
25/5/2009,2245.27,2277.1,2240.65,2267.46,0,2267.46,2238.79,1349,36.45,22.19
26/5/2009,2267.46,2276.96,2234.45,2238.79,0,2238.79,2306.08,1350,42.51,-28.67
27/5/2009,2238.79,2311.67,2238.79,2306.08,0,2306.08,2292.97,1351,72.88,67.29
28/5/2009,2306.08,2306.08,2257.44,2292.97,0,2292.97,2329.08,1352,48.64,-13.11
29/5/2009,2292.97,2347.37,2288.2,2329.08,0,2329.08,2380.07,1353,59.17,36.11
1/6/2009,2329.08,2389.15,2329.08,2380.07,0,2380.07,2375.82,1354,60.07,50.99
2/6/2009,2380.07,2424.52,2351.44,2375.82,0,2375.82,2383.82,1355,73.08,-4.25
3/6/2009,2375.82,2424.36,2375.82,2383.82,0,2383.82,2362.74,1356,48.54,8
4/6/2009,2383.82,2391.35,2344.19,2362.74,0,2362.74,2396.35,1357,47.16,-21.08
5/6/2009,2362.74,2396.62,2362.74,2396.35,0,2396.35,2333.7,1358,33.88,33.61
8/6/2009,2396.35,2417.25,2321.41,2333.7,0,2333.7,2349.87,1359,95.84,-62.65
9/6/2009,2333.7,2363.28,2314.62,2349.87,0,2349.87,2391.22,1360,48.66,16.17
10/6/2009,2349.87,2395.25,2349.87,2391.22,0,2391.22,2381.81,1361,45.38,41.35
11/6/2009,2391.22,2395.63,2360.61,2381.81,0,2381.81,2377.07,1362,35.02,-9.41
12/6/2009,2381.81,2397.57,2364.21,2377.07,0,2377.07,2316.56,1363,33.36,-4.74
15/6/2009,2377.07,2377.07,2316.56,2316.56,0,2316.56,2288.16,1364,60.51,-60.51
16/6/2009,2316.56,2316.56,2264.99,2288.16,0,2288.16,2271.45,1365,51.57,-28.4
17/6/2009,2288.16,2296.59,2255.33,2271.45,0,2271.45,2237.2,1366,41.26,-16.71
18/6/2009,2271.45,2275.71,2237.2,2237.2,0,2237.2,2273.18,1367,38.51,-34.25
19/6/2009,2237.2,2275.58,2237.2,2273.18,0,2273.18,2266.92,1368,38.38,35.98
22/6/2009,2273.18,2303.76,2266.92,2266.92,0,2266.92,2226.1,1369,36.84,-6.26
23/6/2009,2266.92,2266.92,2211.81,2226.1,0,2226.1,2278.96,1370,55.11,-40.82
24/6/2009,2226.1,2279.84,2226.1,2278.96,0,2278.96,2302.46,1371,53.74,52.86
25/6/2009,2278.96,2313.04,2278.96,2302.46,0,2302.46,2317.95,1372,34.08,23.5
26/6/2009,2302.46,2332.47,2302.46,2317.95,0,2317.95,2317.17,1373,30.01,15.49
29/6/2009,2317.95,2328.09,2304.4,2317.17,0,2317.17,2333.14,1374,23.69,-0.78
30/6/2009,2317.17,2356.39,2317.17,2333.14,0,2333.14,2352.55,1375,39.22,15.97
1/7/2009,2333.14,2352.55,2319.36,2352.55,0,2352.55,2320.82,1376,33.19,19.41
2/7/2009,2352.55,2361.92,2313.89,2320.82,0,2320.82,2299.75,1377,48.03,-31.73
3/7/2009,2320.82,2320.82,2284.69,2299.75,0,2299.75,2266.09,1378,36.13,-21.07
6/7/2009,2299.75,2299.75,2261.29,2266.09,0,2266.09,2272.26,1379,38.46,-33.66
7/7/2009,2266.09,2292.04,2263.52,2272.26,0,2272.26,2259.77,1380,28.52,6.17
8/7/2009,2272.26,2272.26,2235.45,2259.77,0,2259.77,2307.61,1381,36.81,-12.49
9/7/2009,2259.77,2314.62,2259.77,2307.61,0,2307.61,2307.98,1382,54.85,47.84
10/7/2009,2307.61,2316.42,2296.62,2307.98,0,2307.98,2266.64,1383,19.8,0.37
13/7/2009,2307.98,2313.44,2258.72,2266.64,0,2266.64,2310.55,1384,54.72,-41.34
14/7/2009,2266.64,2315.19,2266.64,2310.55,0,2310.55,2389.42,1385,48.55,43.91
15/7/2009,2310.55,2389.42,2310.55,2389.42,0,2389.42,2401.02,1386,78.87,78.87
16/7/2009,2389.42,2434.12,2389.42,2401.02,0,2401.02,2430.96,1387,44.7,11.6
17/7/2009,2401.02,2430.96,2389.29,2430.96,0,2430.96,2456.15,1388,41.67,29.94
20/7/2009,2431.37,2471.28,2423.6,2456.15,0,2456.15,2454.33,1389,47.68,24.78
21/7/2009,2456.15,2469.37,2446.45,2454.33,0,2454.33,2450.83,1390,22.92,-1.82
22/7/2009,2454.33,2485.12,2443.81,2450.83,0,2450.83,2484.9,1391,41.31,-3.5
23/7/2009,2450.83,2484.9,2450.83,2484.9,0,2484.9,2533.43,1392,34.07,34.07
24/7/2009,2484.9,2533.43,2484.9,2533.43,0,2533.43,2576.66,1393,48.53,48.53
27/7/2009,2533.43,2585.27,2533.43,2576.66,0,2576.66,2624.04,1394,51.84,43.23
28/7/2009,2576.66,2638.88,2564.77,2624.04,0,2624.04,2604.06,1395,74.11,47.38
29/7/2009,2624.04,2642.79,2567.66,2604.06,0,2604.06,2636.19,1396,75.13,-19.98
30/7/2009,2604.06,2636.19,2593.39,2636.19,0,2636.19,2659.2,1397,42.8,32.13
31/7/2009,2636.19,2659.45,2635.23,2659.2,0,2659.2,2681.64,1398,24.22,23.01
3/8/2009,2659.2,2682.47,2632.98,2681.64,0,2681.64,2648.76,1399,49.49,22.44
4/8/2009,2681.64,2700.78,2648.04,2648.76,0,2648.76,2606.83,1400,52.74,-32.88
5/8/2009,2648.76,2665.24,2593.61,2606.83,0,2606.83,2601.5,1401,71.63,-41.93
6/8/2009,2606.83,2626.84,2590.64,2601.5,0,2601.5,2549.35,1402,36.2,-5.33
7/8/2009,2601.5,2601.5,2542.34,2549.35,0,2549.35,2549.35,1403,59.16,-52.15
10/8/2009,2549.35,2549.35,2549.35,2549.35,0,2549.35,2597.3,1404,0,0
11/8/2009,2549.35,2607,2549.35,2597.3,0,2597.3,2571.31,1405,57.65,47.95
12/8/2009,2597.3,2597.3,2564,2571.31,0,2571.31,2614.18,1406,33.3,-25.99
13/8/2009,2571.31,2632.58,2571.31,2614.18,0,2614.18,2631.51,1407,61.27,42.87
14/8/2009,2614.18,2647.64,2610.19,2631.51,0,2631.51,2545.98,1408,37.45,17.33
17/8/2009,2631.51,2631.51,2545.49,2545.98,0,2545.98,2567.72,1409,86.02,-85.53
18/8/2009,2545.98,2570.59,2532.72,2567.72,0,2567.72,2522.78,1410,37.87,21.74
19/8/2009,2567.72,2576.09,2521.36,2522.78,0,2522.78,2559.57,1411,54.73,-44.94
20/8/2009,2522.78,2565.82,2522.78,2559.57,0,2559.57,2544.86,1412,43.04,36.79
21/8/2009,2559.57,2570.66,2532.33,2544.86,0,2544.86,2612.33,1413,38.33,-14.71
24/8/2009,2544.86,2616.28,2544.86,2612.33,0,2612.33,2618.76,1414,71.42,67.47
25/8/2009,2612.33,2625.1,2574.79,2618.76,0,2618.76,2628.43,1415,50.31,6.43
26/8/2009,2618.76,2638.99,2602.63,2628.43,0,2628.43,2642.23,1416,36.36,9.67
27/8/2009,2628.43,2647.94,2610.09,2642.23,0,2642.23,2642.8,1417,37.85,13.8
28/8/2009,2642.23,2648.17,2630.81,2642.8,0,2642.8,2592.9,1418,17.36,0.57
31/8/2009,2642.8,2667.82,2592.9,2592.9,0,2592.9,2596.39,1419,74.92,-49.9
1/9/2009,2592.9,2633.02,2588.65,2596.39,0,2596.39,2569.93,1420,44.37,3.49
2/9/2009,2596.39,2596.39,2560.15,2569.93,0,2569.93,2598.36,1421,36.24,-26.46
3/9/2009,2569.93,2598.36,2569.93,2598.36,0,2598.36,2622.69,1422,28.43,28.43
4/9/2009,2598.36,2622.69,2588.72,2622.69,0,2622.69,2660.91,1423,33.97,24.33
8/9/2009,2643.95,2663.14,2625.75,2660.91,0,2660.91,2650.48,1424,37.39,16.96
9/9/2009,2660.91,2660.91,2640.92,2650.48,0,2650.48,2682.02,1425,19.99,-10.43
10/9/2009,2650.48,2707.24,2650.48,2682.02,0,2682.02,2681.03,1426,56.76,31.54
11/9/2009,2682.02,2696.79,2678.59,2681.03,0,2681.03,2639.74,1427,18.2,-0.99
14/9/2009,2681.03,2681.03,2631.48,2639.74,0,2639.74,2638.4,1428,49.55,-41.29
15/9/2009,2639.74,2657.82,2638.18,2638.4,0,2638.4,2674.42,1429,19.64,-1.34
16/9/2009,2638.4,2683.87,2638.4,2674.42,0,2674.42,2672.6,1430,45.47,36.02
17/9/2009,2674.42,2699.12,2672.6,2672.6,0,2672.6,2647.91,1431,26.52,-1.82
18/9/2009,2672.6,2675.68,2647.91,2647.91,0,2647.91,2647.91,1432,27.77,-24.69
21/9/2009,2647.91,2647.91,2647.91,2647.91,0,2647.91,2685.63,1433,0,0
22/9/2009,2647.91,2685.63,2647.91,2685.63,0,2685.63,2685.94,1434,37.72,37.72
23/9/2009,2685.63,2698.99,2676.23,2685.94,0,2685.94,2667.43,1435,22.76,0.31
24/9/2009,2685.94,2689.27,2658.39,2667.43,0,2667.43,2662.82,1436,30.88,-18.51
25/9/2009,2667.43,2674.38,2638.38,2662.82,0,2662.82,2629.25,1437,36,-4.61
28/9/2009,2649.7,2651.77,2623.01,2629.25,0,2629.25,2663.31,1438,28.76,-20.45
29/9/2009,2629.25,2674.87,2629.25,2663.31,0,2663.31,2672.57,1439,45.62,34.06
30/9/2009,2663.31,2681.69,2634.91,2672.57,0,2672.57,2657.44,1440,46.78,9.26
1/10/2009,2672.57,2672.57,2649.55,2657.44,0,2657.44,2604.53,1441,23.02,-15.13
2/10/2009,2657.44,2657.44,2599.69,2604.53,0,2604.53,2583.73,1442,57.75,-52.91
5/10/2009,2604.53,2604.53,2576.84,2583.73,0,2583.73,2611.89,1443,27.69,-20.8
6/10/2009,2583.73,2632.9,2583.73,2611.89,0,2611.89,2634.63,1444,49.17,28.16
7/10/2009,2611.89,2647.22,2611.89,2634.63,0,2634.63,2650.95,1445,35.33,22.74
8/10/2009,2634.63,2652.8,2630.73,2650.95,0,2650.95,2652.51,1446,22.07,16.32
9/10/2009,2650.95,2661.82,2642.33,2652.51,0,2652.51,2680.47,1447,19.49,1.56
12/10/2009,2652.51,2680.47,2652.51,2680.47,0,2680.47,2668.4,1448,27.96,27.96
13/10/2009,2680.47,2687.52,2668.4,2668.4,0,2668.4,2708.48,1449,19.12,-12.07
14/10/2009,2676.52,2708.48,2672.58,2708.48,0,2708.48,2712.15,1450,35.9,31.96
15/10/2009,2708.48,2739.55,2708.25,2712.15,0,2712.15,2708.12,1451,31.3,3.67
16/10/2009,2712.15,2724.44,2701.59,2708.12,0,2708.12,2711.7,1452,22.85,-4.03
19/10/2009,2708.12,2716.71,2681.8,2711.7,0,2711.7,2711.09,1453,34.91,3.58
20/10/2009,2711.7,2728.98,2705.75,2711.09,0,2711.09,2692.55,1454,23.23,-0.61
21/10/2009,2711.09,2711.09,2692.55,2692.55,0,2692.55,2681.97,1455,18.54,-18.54
22/10/2009,2692.55,2698.32,2677.86,2681.97,0,2681.97,2715.34,1456,20.46,-10.58
23/10/2009,2681.97,2719.33,2681.97,2715.34,0,2715.34,2716.62,1457,37.36,33.37
26/10/2009,2715.34,2723.01,2710.46,2716.62,0,2716.62,2694.5,1458,12.55,1.28
27/10/2009,2716.62,2716.62,2690.99,2694.5,0,2694.5,2648.98,1459,25.63,-22.12
28/10/2009,2694.5,2695.31,2648.98,2648.98,0,2648.98,2632.31,1460,46.33,-45.52
29/10/2009,2648.98,2648.98,2605.1,2632.31,0,2632.31,2651.13,1461,43.88,-16.67
30/10/2009,2632.31,2676.95,2632.31,2651.13,0,2651.13,2645.43,1462,44.64,18.82
2/11/2009,2651.13,2653.32,2616.49,2645.43,0,2645.43,2621.55,1463,36.83,-5.7
3/11/2009,2645.43,2657.57,2621.55,2621.55,0,2621.55,2648.64,1464,36.02,-23.88
4/11/2009,2621.55,2650.33,2621.55,2648.64,0,2648.64,2629.35,1465,28.78,27.09
5/11/2009,2648.64,2648.64,2626.52,2629.35,0,2629.35,2658.21,1466,22.12,-19.29
6/11/2009,2629.35,2674.24,2629.35,2658.21,0,2658.21,2693.38,1467,44.89,28.86
9/11/2009,2658.21,2693.38,2658.21,2693.38,0,2693.38,2707.6,1468,35.17,35.17
10/11/2009,2693.38,2726.9,2693.38,2707.6,0,2707.6,2740.43,1469,33.52,14.22
11/11/2009,2707.6,2740.43,2707.6,2740.43,0,2740.43,2726.24,1470,32.83,32.83
12/11/2009,2740.43,2745.33,2710.55,2726.24,0,2726.24,2727.23,1471,34.78,-14.19
13/11/2009,2726.24,2728.41,2704.93,2727.23,0,2727.23,2783.85,1472,23.48,0.99
16/11/2009,2727.23,2785.13,2727.23,2783.85,0,2783.85,2764.95,1473,57.9,56.62
17/11/2009,2783.85,2785.94,2764.49,2764.95,0,2764.95,2745.04,1474,21.45,-18.9
18/11/2009,2764.95,2777.58,2745.04,2745.04,0,2745.04,2758.79,1475,32.54,-19.91
19/11/2009,2745.04,2785.61,2745.04,2758.79,0,2758.79,2761.54,1476,40.57,13.75
20/11/2009,2758.79,2773.76,2749.69,2761.54,0,2761.54,2797.88,1477,24.07,2.75
23/11/2009,2761.54,2797.88,2761.54,2797.88,0,2797.88,2779.98,1478,36.34,36.34
24/11/2009,2797.88,2803.85,2779.98,2779.98,0,2779.98,2792.84,1479,23.87,-17.9
25/11/2009,2779.98,2796.23,2778.36,2792.84,0,2792.84,2762.22,1480,17.87,12.86
26/11/2009,2792.84,2802.78,2762.22,2762.22,0,2762.22,2762.22,1481,40.56,-30.62
27/11/2009,2762.22,2762.22,2762.22,2762.22,0,2762.22,2732.12,1482,0,0
30/11/2009,2762.22,2762.22,2729.43,2732.12,0,2732.12,2770.95,1483,32.79,-30.1
1/12/2009,2732.12,2770.95,2732.12,2770.95,0,2770.95,2796.34,1484,38.83,38.83
2/12/2009,2770.95,2797.08,2770.95,2796.34,0,2796.34,2808.18,1485,26.13,25.39
3/12/2009,2796.34,2808.18,2793.21,2808.18,0,2808.18,2791.01,1486,14.97,11.84
4/12/2009,2808.18,2808.18,2789.11,2791.01,0,2791.01,2796.98,1487,19.07,-17.17
7/12/2009,2791.01,2803.73,2791.01,2796.98,0,2796.98,2805.5,1488,12.72,5.97
8/12/2009,2796.98,2807.15,2794.78,2805.5,0,2805.5,2797.21,1489,12.37,8.52
9/12/2009,2805.5,2808.38,2784.64,2797.21,0,2797.21,2781.86,1490,23.74,-8.29
10/12/2009,2797.21,2806.54,2769.29,2781.86,0,2781.86,2800.75,1491,37.25,-15.35
11/12/2009,2781.86,2802.84,2781.86,2800.75,0,2800.75,2799.54,1492,20.98,18.89
14/12/2009,2800.75,2812.14,2783.2,2799.54,0,2799.54,2798.7,1493,28.94,-1.21
15/12/2009,2799.54,2812.19,2798.7,2798.7,0,2798.7,2813.93,1494,13.49,-0.84
16/12/2009,2798.7,2813.93,2792.39,2813.93,0,2813.93,2813.27,1495,21.54,15.23
17/12/2009,2813.93,2827.91,2807.4,2813.27,0,2813.27,2802.59,1496,20.51,-0.66
18/12/2009,2813.27,2813.27,2784.47,2802.59,0,2802.59,2786.81,1497,28.8,-10.68
21/12/2009,2802.59,2809.76,2786.81,2786.81,0,2786.81,2823.82,1498,22.95,-15.78
22/12/2009,2786.81,2826.59,2786.81,2823.82,0,2823.82,2841.56,1499,39.78,37.01
23/12/2009,2823.82,2844.97,2823.82,2841.56,0,2841.56,2837.7,1500,21.15,17.74
24/12/2009,2841.56,2844.2,2833.31,2837.7,0,2837.7,2855.68,1501,10.89,-3.86
28/12/2009,2837.7,2858.99,2837.7,2855.68,0,2855.68,2869.76,1502,21.29,17.98
29/12/2009,2855.68,2869.76,2855.68,2869.76,0,2869.76,2879.76,1503,14.08,14.08
30/12/2009,2869.76,2882.97,2863.38,2879.76,0,2879.76,2897.62,1504,19.59,10
31/12/2009,2879.76,2897.62,2863.46,2897.62,0,2897.62,2894.55,1505,34.16,17.86
4/1/2010,2897.62,2897.62,2886.43,2894.55,0,2894.55,2920.28,1506,11.19,-3.07
5/1/2010,2894.55,2923.91,2894.55,2920.28,0,2920.28,2930.49,1507,29.36,25.73
6/1/2010,2920.28,2937.98,2919.74,2930.49,0,2930.49,2913.25,1508,18.24,10.21
7/1/2010,2930.49,2945.06,2901.24,2913.25,0,2913.25,2922.76,1509,43.82,-17.24
8/1/2010,2913.25,2932.72,2909.41,2922.76,0,2922.76,2933.53,1510,23.31,9.51
11/1/2010,2922.76,2947.08,2922.76,2933.53,0,2933.53,2916.11,1511,24.32,10.77
12/1/2010,2933.53,2943.06,2915.79,2916.11,0,2916.11,2888.38,1512,27.27,-17.42
13/1/2010,2916.11,2916.11,2883.76,2888.38,0,2888.38,2909.52,1513,32.35,-27.73
14/1/2010,2888.38,2925.33,2888.38,2909.52,0,2909.52,2908.42,1514,36.95,21.14
15/1/2010,2909.52,2921.42,2906.29,2908.42,0,2908.42,2912.02,1515,15.13,-1.1
18/1/2010,2908.42,2918.99,2897.49,2912.02,0,2912.02,2912.92,1516,21.5,3.6
19/1/2010,2912.02,2926.27,2906.14,2912.92,0,2912.92,2893.13,1517,20.13,0.9
20/1/2010,2912.92,2935.84,2893.13,2893.13,0,2893.13,2850.98,1518,42.71,-19.79
21/1/2010,2893.13,2893.13,2850.98,2850.98,0,2850.98,2819.71,1519,42.15,-42.15
22/1/2010,2850.98,2850.98,2791.57,2819.71,0,2819.71,2811.71,1520,59.41,-31.27
25/1/2010,2819.71,2819.71,2789.06,2811.71,0,2811.71,2740.33,1521,30.65,-8
26/1/2010,2811.71,2822.09,2740.33,2740.33,0,2740.33,2706.26,1522,81.76,-71.38
27/1/2010,2740.33,2763.38,2706.26,2706.26,0,2706.26,2757.68,1523,57.12,-34.07
28/1/2010,2706.26,2763.36,2706.26,2757.68,0,2757.68,2745.35,1524,57.1,51.42
